Assignment,Backfill,Category Description,Rank,Request Date (Month / Year),ID,Paid Hours,Work Hours
EAST: SHIFT A,No,04 - INVESTIGATIONS,,January 2018,"9,146",1.8,1.8
EAST: SHIFT A,No,04 - INVESTIGATIONS,,February 2018,"9,147",1.925,1.925
EAST: SHIFT A,No,04 - INVESTIGATIONS,,March 2018,"9,148",0.986666667,0.986666667
EAST: SHIFT A,No,04 - INVESTIGATIONS,,April 2018,"9,149",1.672,1.672
EAST: SHIFT A,No,04 - INVESTIGATIONS,,May 2018,"9,150",2.765714286,2.765714286
EAST: SHIFT A,No,04 - INVESTIGATIONS,,June 2018,"9,151",1.348181818,1.348181818
EAST: SHIFT A,No,04 - INVESTIGATIONS,,July 2018,"9,152",1.641666667,1.645833333
EAST: SHIFT A,No,04 - INVESTIGATIONS,,August 2018,"9,153",2.96875,2.739375
EAST: SHIFT A,No,04 - INVESTIGATIONS,,September 2018,"9,154",2.61,2.613333333
EAST: SHIFT A,No,04 - INVESTIGATIONS,,October 2018,"9,155",1.352941176,1.147058824
EAST: SHIFT A,No,04 - INVESTIGATIONS,,November 2018,"9,156",1.677241379,1.522068966
EAST: SHIFT A,No,04 - INVESTIGATIONS,,December 2018,"9,157",2.592105263,2.592105263
EAST: SHIFT A,No,04 - INVESTIGATIONS,,January 2019,"9,158",2.442105263,2.35
EAST: SHIFT A,No,04 - INVESTIGATIONS,,February 2019,"9,159",1.446428571,1.446428571
EAST: SHIFT A,No,04 - INVESTIGATIONS,,March 2019,"9,160",2.785714286,2.428571429
EAST: SHIFT A,No,04 - INVESTIGATIONS,,April 2019,"9,161",3.157567568,2.188918919
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,April 2019,"9,162",1.84,1.84
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,May 2019,"9,163",1.474615385,1.474615385
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,June 2019,"9,164",1.572,1.572
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,July 2019,"9,165",3.038461538,3.038461538
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,August 2019,"9,166",0.84,0.84
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,September 2019,"9,167",1.766666667,1.61
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,October 2019,"9,168",2.295,1.8325
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,November 2019,"9,169",1.1,1.1
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,December 2019,"9,170",2.158,2.158
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,January 2020,"9,171",1.9,1.9
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,February 2020,"9,172",1.640625,1.640625
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,March 2020,"9,173",1.305555556,1.305555556
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,April 2020,"9,174",1.522727273,1.502727273
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,May 2020,"9,175",2.583333333,2.583333333
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,June 2020,"9,176",1.173793103,1.166206897
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,July 2020,"9,177",1.8165,1.649
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,August 2020,"9,178",1.6875,1.708333333
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,September 2020,"9,179",1.233333333,1.203333333
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,October 2020,"9,180",1.2468,1.2468
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,November 2020,"9,181",2.31,2.01
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,December 2020,"9,182",1.996,1.971
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,January 2021,"9,183",1.477894737,1.372631579
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,February 2021,"9,184",3.388888889,1.711111111
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,March 2021,"9,185",2.765945946,2.151891892
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,April 2021,"9,186",2.176538462,1.847692308
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,May 2021,"9,187",3.0075,2.52
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,June 2021,"9,188",2.766428571,2.428571429
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,July 2021,"9,189",3.557826087,2.734347826
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,August 2021,"9,190",3.289473684,2.148421053
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,September 2021,"9,191",2.291875,1.71875
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,October 2021,"9,192",2.339,2.062
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,November 2021,"9,193",2.848076923,2.524230769
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,December 2021,"9,194",2.864375,2.8175
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,January 2022,"9,195",4.017647059,3.707058824
EAST: SHIFT A,No,04 - INVESTIGATIONS,OFFICER,February 2022,"9,196",2.15625,2.15625
EAST: SHIFT A,No,04 - INVESTIGATIONS,PUBLIC SAFETY SUPPORT SPECIALIST,August 2019,"9,197",0.5,0.5
EAST: SHIFT A,No,04 - INVESTIGATIONS,PUBLIC SAFETY SUPPORT SPECIALIST,December 2019,"9,198",3,2
EAST: SHIFT A,No,04 - INVESTIGATIONS,PUBLIC SAFETY SUPPORT SPECIALIST,January 2020,"9,199",0.75,0.72
EAST: SHIFT A,No,04 - INVESTIGATIONS,PUBLIC SAFETY SUPPORT SPECIALIST,March 2020,"9,200",0.5,5.5
EAST: SHIFT A,No,04 - INVESTIGATIONS,PUBLIC SAFETY SUPPORT SPECIALIST,May 2020,"9,201",0.42,0.42
EAST: SHIFT A,No,04 - INVESTIGATIONS,PUBLIC SAFETY SUPPORT SPECIALIST,July 2020,"9,202",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,PUBLIC SAFETY SUPPORT SPECIALIST,September 2020,"9,203",3.17,3.17
EAST: SHIFT A,No,04 - INVESTIGATIONS,PUBLIC SAFETY SUPPORT SPECIALIST,October 2020,"9,204",0.33,0.33
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,February 2018,"9,205",2.05,2.065
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,April 2018,"9,206",3.35,3.375
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,May 2018,"9,207",5,5
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,June 2018,"9,208",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,July 2018,"9,209",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,August 2018,"9,210",6,4.5
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,October 2018,"9,211",2.625,2.625
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,March 2019,"9,212",1.625,1.625
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,April 2019,"9,213",4,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,May 2019,"9,214",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,June 2019,"9,215",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,July 2019,"9,216",2.333333333,2.333333333
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,August 2019,"9,217",0.75,0.75
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,September 2019,"9,218",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,October 2019,"9,219",2,2
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,November 2019,"9,220",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,December 2019,"9,221",5.166666667,5.166666667
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,February 2020,"9,222",0.75,0.75
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,May 2020,"9,223",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,June 2020,"9,224",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,August 2020,"9,225",1,1
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,September 2020,"9,226",1.5,1.5
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,November 2020,"9,227",0.5775,0.5775
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,December 2020,"9,228",1.75,1.75
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,January 2021,"9,229",4,2.06
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,March 2021,"9,230",2.083333333,0.8
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,April 2021,"9,231",4.25,4.25
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,June 2021,"9,232",1.5,1.5
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,July 2021,"9,233",2.75,0.94
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,August 2021,"9,234",3.25,1.92
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,September 2021,"9,235",3.4,2.918333333
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,October 2021,"9,236",2.7,1.8575
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,November 2021,"9,237",4.5,3.564
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,December 2021,"9,238",2.25,2.25
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,January 2022,"9,239",2.071428571,1.462857143
EAST: SHIFT A,No,04 - INVESTIGATIONS,SGT,February 2022,"9,240",2.6875,2.1325
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,July 2017,"12,076",7.776315789,7.776315789
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,August 2017,"12,077",7.5085,7.5085
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,September 2017,"12,078",6.844827586,6.706896552
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,October 2017,"12,079",7.660714286,7.660714286
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,November 2017,"12,080",9.0725,9.0725
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,December 2017,"12,081",7.285714286,7.071428571
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,January 2018,"12,082",7.125,7.125
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,February 2018,"12,083",7.05,7.05
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,March 2018,"12,084",6.666666667,6.416666667
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,April 2018,"12,085",7.375,7.375
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,May 2018,"12,086",6.78125,6.78125
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,June 2018,"12,087",7.875,7.875
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,July 2018,"12,088",7.125,7.125
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,August 2018,"12,089",8.5,8.5
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,September 2018,"12,090",8.428571429,8.428571429
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,October 2018,"12,091",6.666666667,6.666666667
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,November 2018,"12,092",4.75,4.75
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,December 2018,"12,093",4,2
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,January 2019,"12,094",4.5,4.5
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,February 2019,"12,095",5.75,5.75
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,March 2019,"12,096",5.25,5.25
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,,April 2019,"12,097",5.25,5.25
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,May 2019,"12,098",4.367,4.02
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,June 2019,"12,099",4.228571429,3.021428571
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,July 2019,"12,100",4.625,4.303333333
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,August 2019,"12,101",5.942,5.942
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,September 2019,"12,102",5.1,5.1
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,October 2019,"12,103",5.866,5.669
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,November 2019,"12,104",4.778333333,4.778333333
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,December 2019,"12,105",4.035714286,3.802857143
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,January 2020,"12,106",4.083333333,3.48
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,February 2020,"12,107",5.0625,5.0625
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,March 2020,"12,108",4.79125,4.79125
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,February 2021,"12,109",4.8125,4.2325
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,March 2021,"12,110",5.5,5.5
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,April 2021,"12,111",5.25,5.25
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,May 2021,"12,112",5.4375,5.4375
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,June 2021,"12,113",5.2,5.2
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,July 2021,"12,114",6,6
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,August 2021,"12,115",5.625,5.625
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,September 2021,"12,116",4,3.75
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,October 2021,"12,117",5.017,5.017
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,November 2021,"12,118",5.083333333,5.083333333
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,December 2021,"12,119",4.75,4.7
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,January 2022,"12,120",4,3.92
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,OFFICER,February 2022,"12,121",4.916666667,4.916666667
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,March 2018,"12,122",5.193333333,5.193333333
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,November 2018,"12,123",4,4
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,February 2019,"12,124",4.75,4.75
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,April 2019,"12,125",5.58,5.58
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,May 2019,"12,126",5.25,5.25
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,June 2019,"12,127",5.25,5.25
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,July 2019,"12,128",6.25,6.25
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,August 2019,"12,129",5.25,5.25
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,September 2019,"12,130",6.25,6.25
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,October 2019,"12,131",4.75,4.75
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,October 2021,"12,132",5.25,5.25
EAST: SHIFT A,No,05 - REIMBURSABLE/REVENUE,SGT,December 2021,"12,133",6.75,6.75
EAST: SHIFT A,No,06 - PAYROLL DOE,OFFICER,July 2020,"13,463",1,10
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,July 2017,"16,285",7.314,7.314
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,August 2017,"16,287",3.4375,2.935
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,September 2017,"16,289",8,7.3
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,October 2017,"16,292",8.875,8.875
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,November 2017,"16,293",5.833333333,5.093333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,December 2017,"16,295",7.272727273,6.06
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,January 2018,"16,297",6.628333333,6.378333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,February 2018,"16,299",4.416666667,4
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,March 2018,"16,301",5.568181818,5.568181818
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,April 2018,"16,303",8.035714286,8.035714286
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,May 2018,"16,306",9,9
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,June 2018,"16,307",4.877777778,4.053333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,July 2018,"16,309",7.936666667,7.936666667
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,August 2018,"16,311",9.25,9.25
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,October 2018,"16,314",4.6,4.6
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,November 2018,"16,316",5,5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,December 2018,"16,318",6.2,5.546
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,January 2019,"16,320",9,9
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,February 2019,"16,323",10,10
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,March 2019,"16,325",9,9
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,,April 2019,"16,326",4.5,4
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,May 2019,"16,328",6.5,5.125
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,June 2019,"16,330",7.666666667,7.4775
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,August 2019,"16,333",6.84375,6.84375
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,September 2019,"16,335",5,5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,October 2019,"16,337",7,5.95
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,November 2019,"16,339",8,7.666666667
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,December 2019,"16,341",7.25,7.25
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,January 2020,"16,343",5.5,4.5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,February 2020,"16,345",7,7
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,June 2020,"16,350",1.5,1.5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,July 2020,"16,353",9,9
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,August 2020,"16,354",1.5,1.5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,October 2020,"16,357",5.5,5.5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,November 2020,"16,359",1,1
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,December 2020,"16,361",6.9,6.42
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,January 2021,"16,363",5.333333333,5.333333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,February 2021,"16,365",4.323529412,3.208823529
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,March 2021,"16,367",3.235,2.113928571
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,April 2021,"16,369",4.047619048,2.897142857
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,May 2021,"16,371",4.183333333,2.9
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,June 2021,"16,373",3.607142857,2.176190476
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,July 2021,"16,375",4.836111111,3.975
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,August 2021,"16,377",4.805714286,3.091428571
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,September 2021,"16,379",4.3125,2.640625
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,October 2021,"16,381",3.833333333,1.944666667
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,November 2021,"16,383",4,1.8125
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,December 2021,"16,385",6.412105263,5.227894737
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,January 2022,"16,387",4.875,3.229166667
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,February 2022,"16,389",6.133333333,5.183333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,December 2019,"16,391",1.35,1.35
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,February 2020,"16,392",1.25,1.25
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,May 2020,"16,393",0.58,0.58
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,June 2020,"16,394",1.64,1.64
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,July 2020,"16,395",9.916666667,9.916666667
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,August 2020,"16,396",7.333333333,7.333333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,September 2020,"16,397",6.625,5.875
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,November 2020,"16,398",1,1
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,December 2020,"16,399",3.333333333,3.333333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,May 2021,"16,400",4.5,4.5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PUBLIC SAFETY SUPPORT SPECIALIST,June 2021,"16,401",0.5,0.5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,April 2018,"16,404",10,10
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,May 2018,"16,405",3.2,2.02
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,June 2018,"16,407",4.928571429,4.392857143
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,September 2018,"16,411",2.5,1.5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,October 2018,"16,413",3,2
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,November 2018,"16,415",1.5,1.5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,January 2019,"16,418",3.25,3.25
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,February 2019,"16,419",1.75,1.75
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,March 2019,"16,420",3.08,2.55
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,April 2019,"16,421",2.998181818,1.897272727
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,May 2019,"16,423",4.93,3.8675
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,June 2019,"16,425",4.333333333,3.333333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,August 2019,"16,428",4,1
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,September 2019,"16,430",2.5,1.25
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,November 2019,"16,433",4,4
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,January 2020,"16,436",4,1.42
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,February 2020,"16,438",10,10
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,August 2020,"16,445",0.5,0.35
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,September 2020,"16,447",6.5,6.5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,October 2020,"16,449",9.333333333,9.333333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,December 2020,"16,452",6.5625,6.5625
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,February 2021,"16,455",5,5
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,March 2021,"16,457",6.583333333,6.583333333
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,April 2021,"16,459",9.25,9.25
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,May 2021,"16,462",10,10
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,June 2021,"16,463",3.555555556,3.085555556
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,July 2021,"16,465",5.607142857,4.668571429
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,August 2021,"16,467",6.027777778,6.024444444
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,September 2021,"16,469",5.222222222,4.611111111
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,October 2021,"16,471",8.55,8
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,November 2021,"16,473",8.321428571,8.321428571
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,December 2021,"16,475",6.0625,5.8125
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,January 2022,"16,477",4.55,4.55
EAST: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,February 2022,"16,479",6.158333333,6.158333333
EAST: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,September 2017,"21,832",10.192307692,10.269230769
EAST: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,October 2017,"21,833",0.75,0.75
EAST: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,November 2017,"21,834",9.44,9.44
